"deal_rk","effective_from_date","effective_to_date","agreement_rk","account_rk","client_rk","department_rk","product_rk","product_name","deal_type_cd","deal_start_date","deal_name","deal_num","deal_sum","loan_holiday_type_cd","loan_holiday_start_date","loan_holiday_finish_date","loan_holiday_fact_finish_date","loan_holiday_finish_flg","loan_holiday_last_possible_date"
6380891,2023-08-11,2999-12-31,737352,3441730,295442,44,1393055,Кредит наличными,"8",2021-08-21,Кредит наличными,"667-973-466-550-177",2242728,"5",2023-08-11,,,false,2019-12-26
5789105,2023-08-11,2999-12-31,945029,3138611,314884,29,1703898,Кредит наличными со страховкой,"2",2022-02-17,Кредит наличными со страховкой,"878-957-506-761-709",735120,"4",2023-08-11,,,false,2018-10-23
7286877,2023-08-11,2999-12-31,513172,3803785,345001,40,1283448,Автокредит,"5",2021-08-21,Автокредит,"723-259-450-766-656",4745484,"7",2023-08-11,,,false,2020-04-24
4396516,2023-08-11,2999-12-31,660355,3163453,473206,82,1105407,Автокредит,"1",2022-02-17,Автокредит,"845-704-618-559-512",2763044,"3",2023-08-11,,,false,2019-03-14
5907096,2023-08-11,2999-12-31,799248,3771388,292141,111,1922470,Кредит наличными,"2",2022-02-17,Кредит наличными,"840-637-463-978-799",1541291,"4",2023-08-11,,,false,2019-05-01
8938400,2023-08-11,2999-12-31,520182,3041077,349367,118,1552261,Кредит наличными со страховкой,"4",2021-02-22,Кредит наличными со страховкой,"562-199-292-558-332",1149475,"8",2023-08-11,,,false,2019-12-14
6845558,2023-08-11,2999-12-31,690487,3941240,241040,76,1067033,Автокредит,"8",2020-08-26,Автокредит,"149-494-356-926-569",4978712,"5",2023-08-11,,,false,2018-09-16
7701462,2023-08-11,2999-12-31,868704,3249644,224471,18,1512957,Автокредит,"5",2022-02-17,Автокредит,"725-892-864-583-116",696847,"7",2023-08-11,,,false,2018-10-31
5774616,2023-08-11,2999-12-31,536648,3617609,467142,36,1978431,Автокредит,"2",2022-08-16,Автокредит,"950-831-752-663-262",1127799,"4",2023-08-11,,,false,2020-08-06
2070086,2023-08-11,2999-12-31,649478,3422923,483832,21,1784204,Кредит наличными,"3",2020-08-26,Кредит наличными,"762-311-416-390-752",2610380,"1",2023-08-11,,,false,2018-10-23
2929209,2023-08-11,2999-12-31,964081,3660716,145327,34,1200656,Автокредит,"3",2022-02-17,Автокредит,"193-323-480-840-939",3944105,"1",2023-08-11,,,false,2020-03-24
6575999,2023-08-11,2999-12-31,685326,3472560,321228,43,1438100,Ипотека,"8",2022-08-16,Ипотека,"170-873-363-210-436",3735717,"5",2023-08-11,,,false,2019-12-02
8574830,2023-08-11,2999-12-31,912077,3205565,405427,74,1402185,Кредит наличными,"4",2020-08-26,Кредит наличными,"908-757-517-694-670",3571688,"8",2023-08-11,,,false,2020-06-19
3564934,2023-08-11,2999-12-31,612932,3519751,337275,120,1526477,Ипотека,"6",2022-08-16,Ипотека,"468-608-944-669-806",2169115,"2",2023-08-11,,,false,2019-06-25
7913776,2023-08-11,2999-12-31,605491,3399791,140685,87,1634581,Автокредит,"5",2022-08-16,Автокредит,"388-181-819-107-310",3556160,"7",2023-08-11,,,false,2019-01-29
5465838,2023-08-11,2999-12-31,727333,3374104,397429,25,1876507,Кредит наличными со страховкой,"2",2020-08-26,Кредит наличными со страховкой,"934-729-302-664-508",2883650,"4",2023-08-11,,,false,2020-05-23
5916123,2023-08-11,2999-12-31,661510,3501879,276101,86,1558214,Кредит наличными,"2",2022-08-16,Кредит наличными,"517-764-877-221-164",4530536,"4",2023-08-11,,,false,2018-10-31
7189296,2023-08-11,2999-12-31,778245,3247953,132504,64,1996803,Кредит наличными,"5",2021-02-22,Кредит наличными,"837-251-910-249-673",2532157,"7",2023-08-11,,,false,2019-11-10
6565380,2023-08-11,2999-12-31,986183,3730861,377139,28,1595390,Кредит наличными со страховкой,"8",2021-02-22,Кредит наличными со страховкой,"527-461-115-960-158",2958210,"5",2023-08-11,,,false,2020-08-08
5224468,2023-08-11,2999-12-31,582921,3510815,174513,69,1413072,Автокредит,"2",2022-08-16,Автокредит,"905-703-287-516-464",3563903,"4",2023-08-11,,,false,2018-10-21
2202568,2023-08-11,2999-12-31,789598,3826569,268630,72,1386248,Кредит наличными,"3",2021-08-21,Кредит наличными,"884-895-661-866-613",2445039,"1",2023-08-11,,,false,2019-12-13
8214219,2023-08-11,2999-12-31,972531,3925625,398561,104,1728981,Автокредит,"4",2021-08-21,Автокредит,"197-536-513-356-847",4421460,"8",2023-08-11,,,false,2019-03-04
2438085,2023-08-11,2999-12-31,785770,3299687,336101,114,1817300,Ипотека,"3",2022-08-16,Ипотека,"874-167-623-850-458",1396187,"1",2023-08-11,,,false,2019-11-16
8080731,2023-08-11,2999-12-31,667410,3609463,332705,130,1190849,Кредит наличными со страховкой,"4",2020-08-26,Кредит наличными со страховкой,"126-439-614-340-938",5328441,"8",2023-08-11,,,false,2019-01-19
3548561,2023-08-11,2999-12-31,999920,3241231,177195,128,1965285,Автокредит,"6",2021-02-22,Автокредит,"834-873-370-647-585",3290839,"2",2023-08-11,,,false,2019-12-12
8888557,2023-08-11,2999-12-31,946377,3475954,107026,92,1255715,Автокредит,"4",2022-02-17,Автокредит,"614-442-457-926-933",1813943,"8",2023-08-11,,,false,2019-11-03
7890447,2023-08-11,2999-12-31,578071,3176271,385546,41,1556855,Автокредит,"5",2020-08-26,Автокредит,"163-372-357-382-783",5172943,"7",2023-08-11,,,false,2019-05-25
6117070,2023-08-11,2999-12-31,554191,3857313,293339,96,1549398,Кредит наличными,"8",2022-08-16,Кредит наличными,"655-904-269-317-817",5391009,"5",2023-08-11,,,false,2019-05-02
6385590,2023-08-11,2999-12-31,502042,3920995,239800,44,1622712,Ипотека,"8",2021-08-21,Ипотека,"712-670-954-891-331",3655824,"5",2023-08-11,,,false,2018-12-04
5891345,2023-08-11,2999-12-31,794804,3895110,460526,17,1232475,Автокредит,"2",2022-08-16,Автокредит,"254-481-672-165-398",2454052,"4",2023-08-11,,,false,2019-12-30
6372523,2023-08-11,2999-12-31,675361,3489489,382529,111,1317265,Ипотека,"8",2021-08-21,Ипотека,"720-779-480-571-397",4216611,"5",2023-08-11,,,false,2019-05-27
3691086,2023-08-11,2999-12-31,579373,3781481,427177,117,1625263,Кредит наличными,"6",2021-08-21,Кредит наличными,"683-728-687-526-420",2700038,"2",2023-08-11,,,false,2019-11-13
3711105,2023-08-11,2999-12-31,779801,3991177,139605,89,1320456,Автокредит,"6",2021-02-22,Автокредит,"101-338-159-634-785",2660326,"2",2023-08-11,,,false,2019-07-29
7321380,2023-08-11,2999-12-31,529250,3570481,218227,77,1100857,Кредит наличными со страховкой,"5",2021-08-21,Кредит наличными со страховкой,"244-145-475-212-538",3525340,"7",2023-08-11,,,false,2019-11-17
2298543,2023-08-11,2999-12-31,769691,3237159,171051,56,1181498,Автокредит,"3",2022-02-17,Автокредит,"321-904-260-278-341",3744484,"1",2023-08-11,,,false,2019-01-02
8775584,2023-08-11,2999-12-31,641976,3081773,434910,122,1441247,Кредит наличными со страховкой,"4",2020-08-26,Кредит наличными со страховкой,"798-297-747-696-657",1306319,"8",2023-08-11,,,false,2020-08-12
7530918,2023-08-11,2999-12-31,653462,3426228,432294,27,1453394,Ипотека,"5",2021-02-22,Ипотека,"298-490-827-390-670",3640630,"7",2023-08-11,,,false,2020-08-04
2545052,2023-08-11,2999-12-31,561842,3638313,333458,51,1318048,Автокредит,"3",2020-08-26,Автокредит,"420-609-592-622-607",5566384,"1",2023-08-11,,,false,2020-05-21
6946919,2023-08-11,2999-12-31,853302,3033961,214570,30,1993393,Кредит наличными со страховкой,"8",2021-08-21,Кредит наличными со страховкой,"989-176-585-849-786",5498741,"5",2023-08-11,,,false,2020-06-25
4640620,2023-08-11,2999-12-31,820013,3288524,229072,72,1154152,Кредит наличными,"1",2021-08-21,Кредит наличными,"189-591-645-895-132",5277438,"3",2023-08-11,,,false,2019-11-06
2523719,2023-08-11,2999-12-31,666351,3380605,491343,41,1555785,Автокредит,"3",2022-02-17,Автокредит,"718-797-453-151-575",4691018,"1",2023-08-11,,,false,2020-03-28
7341159,2023-08-11,2999-12-31,880021,3560258,471252,55,1800457,Кредит наличными со страховкой,"5",2021-02-22,Кредит наличными со страховкой,"562-128-923-495-267",664712,"7",2023-08-11,,,false,2018-12-18
8496098,2023-08-11,2999-12-31,632706,3848540,108859,18,1444890,Кредит наличными,"4",2021-02-22,Кредит наличными,"280-214-475-278-882",3177191,"8",2023-08-11,,,false,2019-09-22
8185798,2023-08-11,2999-12-31,904996,3473751,271074,103,1265199,Кредит наличными со страховкой,"4",2022-02-17,Кредит наличными со страховкой,"368-778-834-410-568",1083564,"8",2023-08-11,,,false,2019-11-11
7420003,2023-08-11,2999-12-31,591602,3083081,106269,82,1603382,Кредит наличными со страховкой,"5",2021-02-22,Кредит наличными со страховкой,"901-240-669-653-510",4602612,"7",2023-08-11,,,false,2019-04-30
2452221,2023-08-11,2999-12-31,670888,3011845,294235,28,1128547,Кредит наличными,"3",2022-08-16,Кредит наличными,"500-927-172-122-201",5316300,"1",2023-08-11,,,false,2019-10-08
2268819,2023-08-11,2999-12-31,591134,3800441,266050,22,1348079,Кредит наличными со страховкой,"3",2021-02-22,Кредит наличными со страховкой,"574-819-279-214-362",1437635,"1",2023-08-11,,,false,2019-07-09
2199065,2023-08-11,2999-12-31,736115,3726914,198852,119,1626273,Кредит наличными,"3",2020-08-26,Кредит наличными,"969-672-902-915-910",1085249,"1",2023-08-11,,,false,2020-03-15
6362161,2023-08-11,2999-12-31,941040,3777461,188143,75,1890907,Автокредит,"8",2020-08-26,Автокредит,"432-919-348-981-332",5373437,"5",2023-08-11,,,false,2019-04-28
4105826,2023-08-11,2999-12-31,530320,3105909,387286,129,1054655,Кредит наличными,"1",2022-02-17,Кредит наличными,"435-950-507-614-619",5071341,"3",2023-08-11,,,false,2018-10-17
6530223,2023-08-11,2999-12-31,946767,3565545,343218,72,1995877,Кредит наличными,"8",2022-08-16,Кредит наличными,"256-230-239-279-982",3363627,"5",2023-08-11,,,false,2019-05-02
8507276,2023-08-11,2999-12-31,536117,3626332,481359,33,1243997,Ипотека,"4",2020-08-26,Ипотека,"947-514-353-737-948",812108,"8",2023-08-11,,,false,2019-09-20
2245054,2023-08-11,2999-12-31,874475,3336024,106974,85,1486177,Кредит наличными со страховкой,"3",2022-08-16,Кредит наличными со страховкой,"612-356-429-492-689",4790804,"1",2023-08-11,,,false,2019-06-03
8925919,2023-08-11,2999-12-31,936446,3239900,421904,67,1809031,Ипотека,"4",2021-08-21,Ипотека,"651-939-197-449-824",5070817,"8",2023-08-11,,,false,2019-03-01
2868455,2023-08-11,2999-12-31,699044,3457716,194739,54,1372133,Кредит наличными,"3",2022-08-16,Кредит наличными,"386-113-617-862-407",5438988,"1",2023-08-11,,,false,2020-06-17
5309745,2023-08-11,2999-12-31,530401,3115282,253060,85,1959814,Ипотека,"2",2022-02-17,Ипотека,"596-215-898-869-406",2323440,"4",2023-08-11,,,false,2019-04-09
4245139,2023-08-11,2999-12-31,525952,3197415,203152,29,1133019,Ипотека,"1",2021-02-22,Ипотека,"856-221-180-193-425",2885219,"3",2023-08-11,,,false,2019-09-26
8181716,2023-08-11,2999-12-31,950894,3879774,200912,90,1982518,Кредит наличными,"4",2022-02-17,Кредит наличными,"240-663-593-121-405",2831164,"8",2023-08-11,,,false,2020-05-15
2506159,2023-08-11,2999-12-31,673319,3413951,247791,116,1515142,Кредит наличными со страховкой,"3",2021-02-22,Кредит наличными со страховкой,"400-928-616-478-126",5149122,"1",2023-08-11,,,false,2020-07-23
3847196,2023-08-11,2999-12-31,960445,3797831,212452,60,1282006,Кредит наличными,"6",2021-08-21,Кредит наличными,"815-878-752-829-111",2544326,"2",2023-08-11,,,false,2019-11-28
2363888,2023-08-11,2999-12-31,967265,3830850,461450,92,1599835,Ипотека,"3",2020-08-26,Ипотека,"884-499-409-569-991",2745180,"1",2023-08-11,,,false,2019-12-12
7238390,2023-08-11,2999-12-31,600270,3278872,217903,26,1249790,Автокредит,"5",2022-02-17,Автокредит,"869-472-775-623-396",2597192,"7",2023-08-11,,,false,2019-01-10
5447071,2023-08-11,2999-12-31,958640,3209167,107110,57,1501308,Кредит наличными,"2",2021-08-21,Кредит наличными,"896-899-613-739-141",3614007,"4",2023-08-11,,,false,2020-03-08
6924601,2023-08-11,2999-12-31,963760,3842709,486737,16,1250752,Автокредит,"8",2020-08-26,Автокредит,"405-257-421-226-124",3036757,"5",2023-08-11,,,false,2020-05-29
3223657,2023-08-11,2999-12-31,692951,3687119,244208,105,1917679,Ипотека,"6",2021-02-22,Ипотека,"241-927-176-181-378",1372826,"2",2023-08-11,,,false,2019-05-31
4789003,2023-08-11,2999-12-31,507339,3856748,233708,14,1410540,Кредит наличными со страховкой,"1",2022-08-16,Кредит наличными со страховкой,"826-390-232-112-542",5141320,"3",2023-08-11,,,false,2020-08-02
5868170,2023-08-11,2999-12-31,589697,3247170,258806,65,1117130,Ипотека,"2",2021-02-22,Ипотека,"183-436-751-855-884",1877840,"4",2023-08-11,,,false,2020-08-10
7304045,2023-08-11,2999-12-31,684906,3554128,466190,16,1572880,Ипотека,"5",2020-08-26,Ипотека,"497-631-207-241-967",456932,"7",2023-08-11,,,false,2019-04-13
4104854,2023-08-11,2999-12-31,963322,3456477,229058,112,1824214,Кредит наличными со страховкой,"1",2021-02-22,Кредит наличными со страховкой,"113-900-821-564-647",3473391,"3",2023-08-11,,,false,2019-06-23
6591212,2023-08-11,2999-12-31,832669,3878293,288124,60,1555966,Ипотека,"8",2021-02-22,Ипотека,"544-793-280-613-546",2542494,"5",2023-08-11,,,false,2019-10-26
7169222,2023-08-11,2999-12-31,641282,3041274,424911,15,1175197,Ипотека,"5",2022-02-17,Ипотека,"495-868-665-300-822",813038,"7",2023-08-11,,,false,2019-02-09
3503130,2023-08-11,2999-12-31,973824,3132128,230243,33,1033586,Кредит наличными,"6",2022-08-16,Кредит наличными,"735-388-787-990-446",3354654,"2",2023-08-11,,,false,2019-12-22
2728409,2023-08-11,2999-12-31,542343,3296865,457815,58,1433109,Автокредит,"3",2022-08-16,Автокредит,"808-771-662-640-622",4101984,"1",2023-08-11,,,false,2019-10-31
8841715,2023-08-11,2999-12-31,939496,3283028,331076,22,1795249,Автокредит,"4",2021-08-21,Автокредит,"891-373-730-192-388",2202224,"8",2023-08-11,,,false,2019-01-10
2293866,2023-08-11,2999-12-31,750322,3385220,104208,44,1142042,Автокредит,"3",2021-02-22,Автокредит,"593-393-302-491-822",5003445,"1",2023-08-11,,,false,2020-08-01
3059555,2023-08-11,2999-12-31,995212,3076909,330862,83,1479663,Ипотека,"6",2021-08-21,Ипотека,"737-959-859-222-985",1568249,"2",2023-08-11,,,false,2019-04-25
8274559,2023-08-11,2999-12-31,885040,3618908,241961,33,1439074,Кредит наличными,"4",2022-08-16,Кредит наличными,"900-495-114-361-416",4973800,"8",2023-08-11,,,false,2020-06-04
3207363,2023-08-11,2999-12-31,721316,3881044,214839,14,1234495,Ипотека,"6",2022-02-17,Ипотека,"897-792-473-111-372",2935561,"2",2023-08-11,,,false,2018-10-01
5184700,2023-08-11,2999-12-31,557825,3349992,462382,100,1993743,Кредит наличными,"2",2022-02-17,Кредит наличными,"481-853-802-965-626",3950020,"4",2023-08-11,,,false,2020-01-21
7072449,2023-08-11,2999-12-31,596555,3891478,295741,104,1888156,Автокредит,"5",2021-02-22,Автокредит,"168-200-886-387-838",5593621,"7",2023-08-11,,,false,2019-05-21
2312094,2023-08-11,2999-12-31,770359,3162416,169681,16,1374793,Ипотека,"3",2022-08-16,Ипотека,"725-898-990-693-378",739218,"1",2023-08-11,,,false,2018-11-13
8702353,2023-08-11,2999-12-31,790368,3357766,430971,63,1546847,Ипотека,"4",2021-08-21,Ипотека,"554-764-696-989-230",1351386,"8",2023-08-11,,,false,2018-12-12
3334980,2023-08-11,2999-12-31,820282,3210003,397159,67,1262040,Кредит наличными со страховкой,"6",2021-02-22,Кредит наличными со страховкой,"636-319-794-517-867",4358143,"2",2023-08-11,,,false,2020-08-25
8418249,2023-08-11,2999-12-31,706735,3528096,372728,19,1640899,Автокредит,"4",2022-08-16,Автокредит,"709-918-791-370-394",1623973,"8",2023-08-11,,,false,2019-08-19
7776644,2023-08-11,2999-12-31,957323,3026103,214145,117,1274192,Автокредит,"5",2022-02-17,Автокредит,"170-956-760-929-873",5495010,"7",2023-08-11,,,false,2018-09-13
4978496,2023-08-11,2999-12-31,868748,3130394,352381,67,1500118,Кредит наличными со страховкой,"1",2021-08-21,Кредит наличными со страховкой,"529-450-120-351-779",1401781,"3",2023-08-11,,,false,2018-11-01
6533948,2023-08-11,2999-12-31,857603,3927938,421752,82,1746678,Ипотека,"8",2022-08-16,Ипотека,"190-249-749-726-346",4374290,"5",2023-08-11,,,false,2020-05-17
7421814,2023-08-11,2999-12-31,669052,3881931,284664,41,1311293,Кредит наличными со страховкой,"5",2022-08-16,Кредит наличными со страховкой,"716-794-277-546-842",3118250,"7",2023-08-11,,,false,2019-05-09
5707487,2023-08-11,2999-12-31,729664,3241891,395851,101,1968766,Кредит наличными со страховкой,"2",2022-08-16,Кредит наличными со страховкой,"414-920-615-419-680",1521209,"4",2023-08-11,,,false,2020-06-08
4120915,2023-08-11,2999-12-31,583417,3625822,412238,88,1036685,Кредит наличными со страховкой,"1",2021-08-21,Кредит наличными со страховкой,"586-603-253-956-977",4141721,"3",2023-08-11,,,false,2019-02-26
5708081,2023-08-11,2999-12-31,644275,3238360,252618,120,1398163,Автокредит,"2",2020-08-26,Автокредит,"491-946-827-915-501",1543574,"4",2023-08-11,,,false,2019-05-15
6242016,2023-08-11,2999-12-31,960007,3327313,330371,16,1890749,Кредит наличными,"8",2020-08-26,Кредит наличными,"270-482-996-716-952",3333660,"5",2023-08-11,,,false,2019-02-09
3631815,2023-08-11,2999-12-31,635316,3787879,433597,88,1906585,Ипотека,"6",2020-08-26,Ипотека,"864-342-558-399-903",961967,"2",2023-08-11,,,false,2018-10-16
5069257,2023-08-11,2999-12-31,615144,3852840,138073,42,1278331,Автокредит,"2",2022-02-17,Автокредит,"761-798-477-995-947",5098788,"4",2023-08-11,,,false,2019-04-16
7984827,2023-08-11,2999-12-31,766589,3720365,103217,31,1297111,Кредит наличными со страховкой,"5",2021-02-22,Кредит наличными со страховкой,"686-443-550-965-132",4052800,"7",2023-08-11,,,false,2020-02-04
4930241,2023-08-11,2999-12-31,836665,3899505,496053,23,1957970,Ипотека,"1",2021-08-21,Ипотека,"201-800-802-449-160",5015814,"3",2023-08-11,,,false,2019-05-06
7652805,2023-08-11,2999-12-31,708758,3590000,362308,57,1580837,Кредит наличными,"5",2022-08-16,Кредит наличными,"883-209-959-724-794",5588751,"7",2023-08-11,,,false,2020-02-06
8467230,2023-08-11,2999-12-31,759301,3602880,367273,11,1933780,Кредит наличными,"4",2022-08-16,Кредит наличными,"788-390-577-105-894",2688982,"8",2023-08-11,,,false,2019-10-18
6781127,2023-08-11,2999-12-31,605836,3698289,258622,58,1698662,Кредит наличными,"8",2022-08-16,Кредит наличными,"859-682-889-673-540",5589547,"5",2023-08-11,,,false,2018-09-19
3196912,2023-08-11,2999-12-31,529192,3591604,485207,126,1491042,Ипотека,"6",2022-08-16,Ипотека,"103-904-604-440-793",1249763,"2",2023-08-11,,,false,2018-12-03
6706555,2023-08-11,2999-12-31,922362,3245513,211960,81,1020002,Ипотека,"8",2022-08-16,Ипотека,"260-496-899-751-257",5322351,"5",2023-08-11,,,false,2019-02-27
3649823,2023-08-11,2999-12-31,984228,3356891,147493,24,1014114,Ипотека,"6",2020-08-26,Ипотека,"998-962-359-685-949",4556195,"2",2023-08-11,,,false,2020-02-26
7687424,2023-08-11,2999-12-31,819889,3981083,130286,43,1986593,Кредит наличными со страховкой,"5",2021-08-21,Кредит наличными со страховкой,"789-294-737-702-334",1056133,"7",2023-08-11,,,false,2018-09-24
7245604,2023-08-11,2999-12-31,654844,3798868,321805,71,1557335,Автокредит,"5",2020-08-26,Автокредит,"834-215-645-984-277",4190417,"7",2023-08-11,,,false,2019-11-13
2481149,2023-08-11,2999-12-31,653791,3098089,263074,79,1273406,Кредит наличными со страховкой,"3",2022-02-17,Кредит наличными со страховкой,"242-346-878-114-753",2716647,"1",2023-08-11,,,false,2019-07-29
2393615,2023-08-11,2999-12-31,814177,3173972,192758,79,1058430,Автокредит,"3",2021-08-21,Автокредит,"303-406-984-295-710",3128145,"1",2023-08-11,,,false,2020-03-11
8012380,2023-08-11,2999-12-31,846004,3367575,356972,102,1227765,Автокредит,"4",2021-08-21,Автокредит,"166-256-949-246-412",2259912,"8",2023-08-11,,,false,2019-01-28
8595319,2023-08-11,2999-12-31,771909,3951294,121153,119,1619683,Ипотека,"4",2020-08-26,Ипотека,"674-171-540-917-552",4415988,"8",2023-08-11,,,false,2019-09-01
4107035,2023-08-11,2999-12-31,728170,3989517,485957,88,1308141,Ипотека,"1",2021-08-21,Ипотека,"312-721-365-359-813",1287512,"3",2023-08-11,,,false,2019-01-14
8244568,2023-08-11,2999-12-31,986024,3174751,241212,88,1781729,Автокредит,"4",2021-08-21,Автокредит,"820-487-612-761-165",2680802,"8",2023-08-11,,,false,2019-08-14
5817408,2023-08-11,2999-12-31,677001,3281930,270311,105,1235257,Кредит наличными со страховкой,"2",2022-02-17,Кредит наличными со страховкой,"107-778-990-325-550",2284179,"4",2023-08-11,,,false,2020-06-30
6573395,2023-08-11,2999-12-31,794319,3546995,369491,72,1179589,Кредит наличными со страховкой,"8",2021-08-21,Кредит наличными со страховкой,"731-419-198-955-526",4800345,"5",2023-08-11,,,false,2019-12-30
6798415,2023-08-11,2999-12-31,967293,3736177,353620,54,1133966,Автокредит,"8",2022-08-16,Автокредит,"588-844-919-558-426",1929593,"5",2023-08-11,,,false,2019-10-14
8461429,2023-08-11,2999-12-31,624813,3804049,111242,67,1583912,Ипотека,"4",2022-02-17,Ипотека,"555-301-896-345-939",5649796,"8",2023-08-11,,,false,2019-03-15
4248081,2023-08-11,2999-12-31,971750,3099998,333754,84,1039826,Автокредит,"1",2022-08-16,Автокредит,"532-766-884-573-519",4435559,"3",2023-08-11,,,false,2019-02-27
7239580,2023-08-11,2999-12-31,751149,3714680,203336,105,1432750,Кредит наличными,"5",2021-02-22,Кредит наличными,"515-597-234-184-492",2739903,"7",2023-08-11,,,false,2018-12-15
3969436,2023-08-11,2999-12-31,771044,3112181,312358,68,1823641,Автокредит,"6",2021-08-21,Автокредит,"717-278-503-278-547",921353,"2",2023-08-11,,,false,2020-02-03
5111776,2023-08-11,2999-12-31,735641,3486710,185702,45,1842604,Ипотека,"2",2021-08-21,Ипотека,"436-699-685-543-561",1609445,"4",2023-08-11,,,false,2020-06-17
2683222,2023-08-11,2999-12-31,913823,3154040,394725,110,1472774,Ипотека,"3",2021-08-21,Ипотека,"898-149-241-756-856",4740761,"1",2023-08-11,,,false,2020-08-24
8289351,2023-08-11,2999-12-31,957445,3843975,485215,46,1709381,Кредит наличными со страховкой,"4",2021-08-21,Кредит наличными со страховкой,"685-784-152-897-968",3716052,"8",2023-08-11,,,false,2019-01-16
3614733,2023-08-11,2999-12-31,827254,3332041,247072,114,1427809,Кредит наличными со страховкой,"6",2021-02-22,Кредит наличными со страховкой,"120-306-160-452-990",2846584,"2",2023-08-11,,,false,2019-09-26
4200806,2023-08-11,2999-12-31,987067,3176966,390267,93,1259250,Кредит наличными со страховкой,"1",2022-08-16,Кредит наличными со страховкой,"445-346-694-550-232",5564900,"3",2023-08-11,,,false,2019-09-28
4622781,2023-08-11,2999-12-31,635703,3681917,368267,126,1963044,Ипотека,"1",2020-08-26,Ипотека,"514-758-755-474-439",543858,"3",2023-08-11,,,false,2018-11-09
4581993,2023-08-11,2999-12-31,593756,3325066,334737,94,1987886,Кредит наличными,"1",2021-02-22,Кредит наличными,"166-898-956-908-787",5419168,"3",2023-08-11,,,false,2019-02-15
8577933,2023-08-11,2999-12-31,618494,3068914,430552,65,1716115,Автокредит,"4",2022-08-16,Автокредит,"532-698-254-720-509",2461040,"8",2023-08-11,,,false,2019-01-25
3593852,2023-08-11,2999-12-31,785763,3488210,134809,38,1030759,Автокредит,"6",2022-08-16,Автокредит,"995-824-891-440-429",2330294,"2",2023-08-11,,,false,2019-11-27
2224899,2023-08-11,2999-12-31,868740,3347557,278884,82,1526297,Кредит наличными,"3",2021-02-22,Кредит наличными,"719-895-850-689-277",1308888,"1",2023-08-11,,,false,2020-02-14
3101545,2023-08-11,2999-12-31,895637,3085898,257975,18,1335015,Кредит наличными,"6",2022-02-17,Кредит наличными,"239-598-882-917-171",1392805,"2",2023-08-11,,,false,2019-12-17
4965901,2023-08-11,2999-12-31,564424,3522714,319702,102,1703903,Ипотека,"1",2021-08-21,Ипотека,"685-244-252-970-976",1975481,"3",2023-08-11,,,false,2019-01-09
4811558,2023-08-11,2999-12-31,638407,3330525,379013,11,1380906,Кредит наличными,"1",2020-08-26,Кредит наличными,"272-627-815-687-149",2663249,"3",2023-08-11,,,false,2019-11-24
8202829,2023-08-11,2999-12-31,982624,3505132,107148,30,1913410,Ипотека,"4",2022-02-17,Ипотека,"482-780-969-659-377",1547314,"8",2023-08-11,,,false,2020-03-06
4707930,2023-08-11,2999-12-31,829389,3167374,444359,106,1097591,Кредит наличными со страховкой,"1",2021-08-21,Кредит наличными со страховкой,"558-318-531-990-966",1847017,"3",2023-08-11,,,false,2019-11-09
4173691,2023-08-11,2999-12-31,790522,3869529,147683,106,1002115,Кредит наличными,"1",2022-08-16,Кредит наличными,"699-813-205-469-702",2591728,"3",2023-08-11,,,false,2019-06-12
2838995,2023-08-11,2999-12-31,530552,3076337,353993,100,1265940,Кредит наличными,"3",2021-08-21,Кредит наличными,"652-913-580-644-803",3657956,"1",2023-08-11,,,false,2019-01-13
3959771,2023-08-11,2999-12-31,957077,3278129,414887,52,1268740,Кредит наличными со страховкой,"6",2022-02-17,Кредит наличными со страховкой,"255-708-158-329-904",5072459,"2",2023-08-11,,,false,2019-08-18
6375394,2023-08-11,2999-12-31,868853,3219762,273001,40,1852660,Кредит наличными со страховкой,"8",2021-08-21,Кредит наличными со страховкой,"937-511-564-377-747",3678505,"5",2023-08-11,,,false,2020-02-03
8513821,2023-08-11,2999-12-31,873347,3099109,394792,109,1554923,Автокредит,"4",2021-08-21,Автокредит,"165-674-271-858-347",3340016,"8",2023-08-11,,,false,2018-11-26
8854755,2023-08-11,2999-12-31,645779,3707590,345988,16,1474627,Ипотека,"4",2022-08-16,Ипотека,"148-996-500-264-699",5445696,"8",2023-08-11,,,false,2018-10-29
5093216,2023-08-11,2999-12-31,533105,3846155,225149,130,1922920,Автокредит,"2",2022-02-17,Автокредит,"857-125-205-160-720",3273154,"4",2023-08-11,,,false,2020-03-05
8531472,2023-08-11,2999-12-31,834519,3706836,169492,27,1416872,Кредит наличными,"4",2022-08-16,Кредит наличными,"686-871-386-900-694",5007474,"8",2023-08-11,,,false,2020-01-03
8279444,2023-08-11,2999-12-31,878925,3243743,120873,57,1436266,Кредит наличными со страховкой,"4",2021-02-22,Кредит наличными со страховкой,"712-561-662-344-342",5377422,"8",2023-08-11,,,false,2019-11-09
2722973,2023-08-11,2999-12-31,979471,3836376,498844,31,1015011,Автокредит,"3",2020-08-26,Автокредит,"655-174-537-482-569",582554,"1",2023-08-11,,,false,2018-12-29
5820814,2023-08-11,2999-12-31,865434,3290111,407636,78,1919961,Автокредит,"2",2022-02-17,Автокредит,"934-897-931-629-851",977709,"4",2023-08-11,,,false,2020-05-03
3014553,2023-08-11,2999-12-31,873520,3617354,193399,83,1317940,Автокредит,"6",2022-02-17,Автокредит,"824-291-826-786-523",2985492,"2",2023-08-11,,,false,2019-09-15
